Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Print & Media,21/10/2016,5100101433,"1,113.00",KIND CREATIVE LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/10/2016,1900049847,"1,531.60",L CHAPMAN
TfGM,Transport,Capital Costs - Property Support Services,21/10/2016,5100101040,840,LESLIE ROBERTS AND CO LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/10/2016,5100101158,"2,467.58",LISA ATKINSON DTS
TfGM,Transport,"Rent, Rates & Service Charges",21/10/2016,1900049780,"5,715.50",MANCHESTER CITY COUNCIL
TfGM,Transport,Safety Support Services,21/10/2016,5100101599,"1,625.40",MANCHESTER COLLEGE
TfGM,Transport,Print & Media,21/10/2016,5100101419,"3,500.00",MARGIE AND ME LIMITED
TfGM,Transport,Capital Costs - Engineering Support Services,21/10/2016,5100101357,"5,600.00",MASON LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/10/2016,5100101044,"1,237.50",MATCHTECH GROUP PLC
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/10/2016,5100101045,"2,062.50",MATCHTECH GROUP PLC
TfGM,Transport,Property & Equipment Maintenance,21/10/2016,5100100763,"9,154.46",METROLINK RATP DEV LTD
TfGM,Transport,Property & Equipment Maintenance,21/10/2016,5100100766,"7,640.00",METROLINK RATP DEV LTD
TfGM,Transport,Replacement Bus Services,21/10/2016,5100101290,"5,600.00",METROLINK RATP DEV LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/10/2016,5100100925,"1,741.50",MORSON INTERNATIONAL
TfGM,Transport,Sustainable Transport Support Services,21/10/2016,5100101035,"1,889.00",MOTT MACDONALD LTD
TfGM,Transport,Mechanical & Engeneering Feasibility Support,21/10/2016,5100101064,"10,080.00",MOTT MACDONALD LTD
TfGM,Transport,Mechanical & Engeneering Feasibility Support,21/10/2016,5100101547,"-1,492.35",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/10/2016,5100101594,"100,000.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/10/2016,5100101597,"1,441,401.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/10/2016,5100101598,"13,122.78",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/10/2016,5100101600,"20,595.69",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/10/2016,5100101601,"18,901.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/10/2016,5100101603,"60,000.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/10/2016,5100101604,"1,715,410.32",MPACT THALES
TfGM,Transport,Capital Costs - Heavy Rail Support Services,21/10/2016,5100101563,"4,214.35",NETWORK RAIL
TfGM,Transport,Metrolink Operating Costs,21/10/2016,5100101591,"60,040.00",NETWORK RAIL
TfGM,Transport,Concessionary Reimbursement,21/10/2016,1900050200,679,NEWLINE TAXIS
TfGM,Transport,Property & Equipment Maintenance,21/10/2016,5100101069,"34,843.05",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Capital Costs - Legal Services,21/10/2016,5100101401,"2,992.50",PANNONE CORPORATE LLP (EMP)
TfGM,Transport,Capital Costs - Legal Services,21/10/2016,5100101403,"10,182.90",PANNONE CORPORATE LLP (EMP)
TfGM,Transport,Print & Media,21/10/2016,5100100930,470,PARAGON PRINT AND MARKETING SOLUTIO
TfGM,Corporate Services,IS Support Services,21/10/2016,5100101047,"2,400.00",PARAGON TELECOMS LTD
TfGM,Transport,Concessionary Reimbursement,21/10/2016,1900050203,"1,465.00",PEMBERTON TAXIS
TfGM,Transport,Print & Stationery ,21/10/2016,5100101536,561.5,PEN FIFTEEN LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/10/2016,5100099879,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/10/2016,5100100640,"1,235.13",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/10/2016,5100100981,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/10/2016,5100101074,"1,646.84",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/10/2016,5100101539,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Corporate Services,IS Support Services,21/10/2016,5100101580,"12,880.00",PMA GLOBAL MOBILITY RESOURCES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/10/2016,5100101042,875.2,R MOTT
TfGM,Transport,Driver Intervention Course Delivery Costs,21/10/2016,5100101448,"1,531.60",R LORD
TfGM,Transport,Programme and Project Management Services,21/10/2016,5100101364,"4,130.00",RIDGE AND PARTNERS LLP
TfGM,Corporate Services,Temporary Vacancy Cover,21/10/2016,5100100844,701.63,Robert Walters Plc
TfGM,Transport,Smart Ticketing,21/10/2016,5100100845,"2,340.00",Robert Walters Plc
TfGM,Transport,Smart Ticketing,21/10/2016,5100100847,"2,201.10",Robert Walters Plc
TfGM,Transport,Smart Ticketing,21/10/2016,5100100848,"2,250.00",Robert Walters Plc
TfGM,Transport,Business Case Development,21/10/2016,5100100850,"2,650.00",Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,21/10/2016,5100100851,768.86,Robert Walters Plc
TfGM,Corporate Services,IS Support Services,21/10/2016,5100101019,"2,500.00",Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,21/10/2016,5100101075,"1,608.75",Robert Walters Plc
TfGM,Transport,Human Resource Services,21/10/2016,5100101444,"2,487.00",Robert Walters Plc
TfGM,Transport,Bus Station & Shelter Consumables,21/10/2016,5100101386,659.87,SHORROCK TRICHEM
TfGM,Transport,Property & Equipment Maintenance,21/10/2016,5100098752,"2,140.00",SOLARIS TECHNOLOGIES LTD
TfGM,Transport,Replacement Bus Services,21/10/2016,5100101197,"853,722.00",STAGECOACH SERVICES LTD
TfGM,Transport,Computer and Printing Hardware,21/10/2016,5100101406,800.88,TANGIBLE BENEFIT LTD
TfGM,Transport,Telecommunications,21/10/2016,5100101037,"16,141.50",TDC SYSTEMS LTD
TfGM,Transport,Traffic Signal Works,21/10/2016,5100101043,"1,843.00",TOTAL COMPUTERS LTD
TfGM,Transport,Traffic and Transportation Surveys,21/10/2016,5100101465,"1,595.00",TRACSIS TRAFFIC DATA LTD
TfGM,Corporate Services,Computer and Printing Hardware,21/10/2016,5100101346,784.7,TRANSACT TECHNOLOGY SOLUTIONS LTD
TfGM,Corporate Services,Computer and Printing Hardware,21/10/2016,5100101347,714.33,TRANSACT TECHNOLOGY SOLUTIONS LTD
TfGM,Transport,Computer and Printing Hardware,21/10/2016,5100101348,794.4,TRANSACT TECHNOLOGY SOLUTIONS LTD
TfGM,Transport,Cleaning,21/10/2016,5100101526,"1,155.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,21/10/2016,5100101527,462,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,21/10/2016,5100101529,600,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Capital Costs - Project Management Services,21/10/2016,5100101140,533,TURNER & TOWNSEND PROJECT MANAGEMEN
TfGM,Transport,Driver Intervention Course Delivery Costs,21/10/2016,5100101560,"268,240.00",UKROED LTD
TfGM,Transport,Utilities & Energy,21/10/2016,1900050170,682.26,UNITED UTILITIES WATER PLC
TfGM,Transport,Utilities & Energy,21/10/2016,1900050171,713.74,UNITED UTILITIES WATER PLC
TfGM,Transport,Business Case Development,21/10/2016,5100101367,"7,500.00",VEXTRIX MANAGEMENT LIMITED
TfGM,Transport,Capital Costs - Planning Support Services,21/10/2016,5100101021,"6,500.00",WSP UK LTD
TfGM,Transport,Capital Costs - Project Management Services,21/10/2016,5100101515,"108,934.18",WSP UK LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/10/2016,5100101516,"10,533.78",WSP UK LTD
TfGM,Transport,Programme and Project Management Services,21/10/2016,5100101518,"65,772.18",WSP UK LTD
TfGM,Transport,Capital Costs - Project Management Services,21/10/2016,5100101519,"54,905.10",WSP UK LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/10/2016,5100101520,"105,563.00",WSP UK LTD
TfGM,Transport,Vehicle Costs,25/10/2016,5100100846,450,ACTIA UK LTD
TfGM,Transport,Capital Costs - Project Management Services,25/10/2016,5100101637,"12,000.00",AD2 LTD
TfGM,Transport,Capital Costs - Research Services,25/10/2016,5100100407,"3,300.00",AECOM LTD
TfGM,Transport,Paper and Printing Consumables,25/10/2016,5100101573,"1,475.68",ANTALIS LTD
TfGM,Corporate Services,IS Support and Licences,25/10/2016,5100101647,"19,500.00",APPLIED CARD TECHNOLOGIES
TfGM,Corporate Services,IS Software & Maintenance,25/10/2016,5100101678,"5,474.74",APTUS SOLUTIONS LIMITED
TfGM,Transport,Capital Costs - Project Support Services,25/10/2016,5100101439,"1,058.40",ATKINS CONSULTANTS LTD
TfGM,Transport,Engineering Support Services,25/10/2016,5100101629,"15,990.00",ATKINS CONSULTANTS LTD
TfGM,Transport,Capital Costs - IS Support Services,25/10/2016,5100100209,"11,900.00",BT PLC
TfGM,Transport,Capital Costs - Print & Media,25/10/2016,5100101650,"3,394.59",CARAT MEDIA UK LIMITED
TfGM,Transport,Security Services,25/10/2016,5100101729,733.2,CARLISLE SECURITY SERVICES LTD
TfGM,Transport,Security Services,25/10/2016,5100101730,"2,405.05",CARLISLE SECURITY SERVICES LTD
TfGM,Transport,Security Services,25/10/2016,5100101731,"13,479.88",CARLISLE SECURITY SERVICES LTD
TfGM,Transport,Security Services,25/10/2016,5100101732,"2,389.12",CARLISLE SECURITY SERVICES LTD
TfGM,Transport,Sustainable Transport Support Services,25/10/2016,5100101267,"2,100.00",CITY OF SALFORD
TfGM,Transport,Property & Equipment Maintenance,25/10/2016,5100101263,500,DIGITAL ENERGY
TfGM,Transport,Vehicle Repairs & Maintenance,25/10/2016,5100101620,"1,570.00",DIGITECH CCTV
TfGM,Corporate Services,Telecommunications,25/10/2016,5100097746,"14,784.36",EASYNET GLOBAL SERVICES
TfGM,Corporate Services,Telecommunications,25/10/2016,5100098656,977.52,EASYNET GLOBAL SERVICES
TfGM,Transport,Capital Costs - IS Support Services,25/10/2016,5100101550,"7,225.00",EXPERIS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/10/2016,5100101551,"6,176.40",EXPERIS LTD
TfGM,Transport,Business Case Development,25/10/2016,5100101555,"8,550.00",EXPERIS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/10/2016,5100101556,"14,760.00",EXPERIS LTD
TfGM,Transport,Smart Ticketing,25/10/2016,5100101557,"7,552.50",EXPERIS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,25/10/2016,5100101151,"1,203.40",G WHITWORTH
TfGM,Transport,Engineering Support Services,25/10/2016,5100101269,"10,030.00",GUTTERIDGE HASKINS AND DAVEY LTD
TfGM,Transport,Capital Costs - Safety & Security Support Services,25/10/2016,5100101608,"3,949.35",IAN ROWE ASSOCIATES LTD
TfGM,Transport,Cycling Support Services,25/10/2016,5100101626,"1,740.00",ICYCLE LTD
TfGM,Transport,Print & Media,25/10/2016,5100101139,625,INTREPIDFISH  LIMITED
TfGM,Corporate Services,IS Support Services,25/10/2016,5100101490,"2,122.50",INTRO NOVO LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/10/2016,5100100425,"6,090.00",MACE LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/10/2016,5100101714,"8,610.00",MACE LTD
TfGM,Transport,Security Services,25/10/2016,5100101630,"1,005.66",MARPOL SECURITY LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/10/2016,5100101482,"1,664.00",MORSON INTERNATIONAL
TfGM,Corporate Services,IS Support Services,25/10/2016,5100101483,"2,284.40",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/10/2016,5100101485,"1,591.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/10/2016,5100101486,"1,935.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/10/2016,5100101488,"2,000.00",MORSON INTERNATIONAL
TfGM,Transport,Smart Ticketing,25/10/2016,5100101489,"9,000.00",MORSON INTERNATIONAL
TfGM,Transport,Mechanical & Engeneering Feasibility Support,25/10/2016,5100101413,"19,878.00",MOTT MACDONALD LTD
TfGM,Transport,Research Services,25/10/2016,5100101145,"1,000.00",MOUCHEL LIMITED
TfGM,Transport,Metrolink Operating Costs,25/10/2016,5100101627,"33,361.00",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,25/10/2016,5100101628,"2,409.46",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,25/10/2016,5100101633,"24,638.94",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,25/10/2016,5100101634,"5,068.68",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,25/10/2016,5100101635,"12,058.99",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,25/10/2016,5100101636,"3,510.00",MPACT THALES
TfGM,Transport,Metrolink Operating Costs,25/10/2016,5100101686,"2,164.86",MPACT THALES
TfGM,Transport,Capital Costs - Project Management Services,25/10/2016,5100101432,"10,753.74",NETWORK RAIL
TfGM,Transport,Print & Media,25/10/2016,5100101727,"5,578.20",OMEGA PRINT AND DESIGN LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,25/10/2016,5100101144,"1,203.40",P MARTIN
TfGM,Transport,Business Case Development,25/10/2016,5100101494,"17,632.00",PENNA PLC
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/10/2016,5100101716,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Engineering Support Services,25/10/2016,5100101638,"8,500.00",PEWFALL COMMUNICATIONS LIMITED
TfGM,Transport,Traffic and Transportation Surveys,25/10/2016,5100101684,590.25,PLUSWORK LTD
TfGM,Transport,Temporary Vacancy Cover,25/10/2016,5100101689,730.8,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,25/10/2016,5100101690,663.3,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,25/10/2016,5100101698,"1,170.00",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,25/10/2016,5100101704,"4,718.68",PLUSWORK LTD
TfGM,Transport,Cycling Support Services,25/10/2016,5100101709,"1,200.00",POSITIVE STEPS
TfGM,Transport,Capital Costs - Project Support Services,25/10/2016,5100101470,"2,000.00",PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,25/10/2016,5100101616,"1,842.50",PRACTICUS LIMITED
TfGM,Transport,Print & Media,25/10/2016,5100100946,"5,500.00",REPUTATION NORTH LTD
TfGM,Transport,Highway Safety Support Services,25/10/2016,5100101411,"20,000.00",ROCHDALE MBC
TfGM,Transport,Property & Equipment Maintenance,25/10/2016,5100101418,520,ROSGAL LTD
TfGM,Transport,Smart Ticketing,25/10/2016,5100101725,"1,758.12",SOPRA STERIA RECRUITMENT LTD
TfGM,Transport,Capital Costs - Project Support Services,25/10/2016,5100101726,"2,401.85",SOPRA STERIA RECRUITMENT LTD
TfGM,Transport,Design Support Services,25/10/2016,5100100294,"14,729.60",STEER DAVIES GLEEVE LTD
TfGM,Transport,Cycle Training Scheme,25/10/2016,5100101420,"1,125.00",THE NATIONWIDE CYCLING ACADEMY
TfGM,Transport,Cycle Training Scheme,25/10/2016,5100101421,"2,175.00",THE NATIONWIDE CYCLING ACADEMY
TfGM,Transport,Property & Equipment Maintenance,25/10/2016,5100101491,"1,365.00",TOTAL COMPUTERS LTD
TfGM,Transport,Capital Costs - Computer and Communications Equipment,25/10/2016,5100101492,"1,680.00",TOTAL COMPUTERS LTD
TfGM,Transport,Print & Media,25/10/2016,5100101138,"3,500.00",UNIQUE CREATIVE COMMUNICATIONS
TfGM,Transport,Equipment Maintenance,25/10/2016,5100100660,720,VARIABLE MESSAGE SIGNS
TfGM,Transport,Telecommunications,25/10/2016,5100101708,"1,839.19",VODAFONE CONNECT LTD
TfGM,Transport,Print & Media,25/10/2016,5100101237,"1,681.99",W8DATA LTD
TfGM,Transport,Vehicle Costs,26/10/2016,1200041068,"1,080.81",ALLSTAR
TfGM,Corporate Services,Subscriptions,26/10/2016,1900050212,"1,500.00",MARTIN & CO
TfGM,Transport,Metrolink Operating Costs,26/10/2016,5100101564,"22,732.09",SCHEIDT & BACHMANN GMBH
TfGM,Transport,Capital Costs - Software Support Services,26/10/2016,5100101611,"33,197.54",SCHEIDT & BACHMANN GMBH
TfGM,Transport,Paper and Printing Consumables,27/10/2016,5100101617,776.37,ANTALIS LTD
TfGM,Transport,Capital Costs - Heavy Rail Support Services,27/10/2016,5100101901,"7,970.00",AVPA CONSULTANCY LTD
TfGM,Transport,Print & Media,27/10/2016,5100101752,"5,500.07",BAUER RADIO LTD
TfGM,Transport,Business Case Development,27/10/2016,5100101903,"2,875.00",BLACC LLP
TfGM,Transport,Print & Media,27/10/2016,5100101724,660,BLUETREE DESIGN AND PRINT LTD
TfGM,Corporate Services,IS Support Services,27/10/2016,5100101754,"3,225.00",BT PLC
TfGM,Transport,Concessionary Reimbursement,27/10/2016,1900050290,518,CAR 2000
TfGM,Transport,"Rent, Rates & Service Charges",27/10/2016,1900050218,"9,875.00",CARILLION AS AGENT FOR STOCKPORT MB
TfGM,Transport,Concessionary Reimbursement,27/10/2016,1900050295,"2,266.00",CLUB/RADIO CARS MANCHESTER LTD
TfGM,Transport,Concessionary Reimbursement,27/10/2016,1900050303,"1,012.00",CLUB/RADIO CARS MANCHESTER LTD
TfGM,Corporate Services,IS Support and Licences,27/10/2016,5100101583,"12,000.00",CONJECT
TfGM,Transport,Cycling Support Services,27/10/2016,1900050239,"5,000.00",CONTACT THEATRE
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,27/10/2016,1900050246,"1,845.00",COULSON PROPERTY SERVICES LTD
TfGM,Transport,Concessionary Reimbursement,27/10/2016,1900050299,875,COZY CARS
TfGM,Transport,Concessionary Reimbursement,27/10/2016,1900050292,"1,225.00",CRESTA CAR HIRE
TfGM,Transport,Telecommunications,27/10/2016,5100101890,"6,214.76",DAISY COMMUNICATIONS
TfGM,Transport,Print & Media,27/10/2016,5100101788,"2,520.00",DINOSAUR
TfGM,Transport,Print & Media,27/10/2016,5100101602,"3,295.00",DIVA CREATIVE LTD
TfGM,Transport,Utilities & Energy,27/10/2016,1900050216,500.53,EON ENERGY
TfGM,Corporate Services,Taxation Services,27/10/2016,5100101905,840,ERNST & YOUNG
TfGM,Transport,Legal Services,27/10/2016,5100101847,"8,478.39",EVERSHEDS LLP
TfGM,Transport,IS Support Services,27/10/2016,5100101553,"11,293.92",EXPERIS LTD
TfGM,Transport,CCTV Support Services,27/10/2016,5100101050,"2,617.62",FIELDWAY GROUP
TfGM,Transport,Property & Equipment Maintenance,27/10/2016,5100101134,"4,511.76",FIELDWAY GROUP
TfGM,Transport,Property & Equipment Maintenance,27/10/2016,5100101135,"5,145.73",FIELDWAY GROUP
TfGM,Transport,Property & Equipment Maintenance,27/10/2016,5100101136,"8,226.10",FIELDWAY GROUP
TfGM,Transport,Property & Equipment Maintenance,27/10/2016,5100101137,"1,619.77",FIELDWAY GROUP
TfGM,Transport,Capital Costs - Programme and Project Management Services,27/10/2016,5100101720,"6,969.60",FIRCROFT ENGINEERING SERVICES LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,27/10/2016,5100101721,"7,623.00",FIRCROFT ENGINEERING SERVICES LTD
TfGM,Transport,Print & Media,27/10/2016,5100101786,"2,283.50",FRETWELL PRINT AND DIRECT MAIL
TfGM,Transport,Security Services,27/10/2016,5100101824,"1,744.53",G4S FINANCE SHARED SERVICE CENTRE
TfGM,Transport,Cycling Support Services,27/10/2016,5100101834,980,GET ON C.I.C
TfGM,Transport,Capital Costs - Engineering Support Services,27/10/2016,5100101821,"2,578.96",GILLESPIES
TfGM,Transport,Temporary Vacancy Cover,27/10/2016,1900050221,"9,350.26",HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Print & Media,27/10/2016,5100101719,550,HEMISPHERE DESIGN & MRKTNG 
TfGM,Transport,Driver Intervention Course Delivery Costs,27/10/2016,5100101864,"3,166.67",HOLIDAY INN MANCHESTER EAST
TfGM,Transport,Driver Intervention Course Delivery Costs,27/10/2016,5100101865,"3,483.33",HOLIDAY INN MANCHESTER EAST
TfGM,Transport,Capital Costs - Commercial Managment Services,27/10/2016,5100101384,"2,531.55",IAN ALLAN ASSOCIATES (UK) LTD
TfGM,Transport,Training,27/10/2016,5100101829,"35,000.00",IAN ROWE ASSOCIATES LTD
TfGM,Transport,Cycling Support Services,27/10/2016,5100101854,625,ICYCLE LTD
TfGM,Transport,Smart Ticketing,27/10/2016,5100101883,"15,512.00",KETTERA
TfGM,Transport,Print & Media,27/10/2016,5100101434,896,KIND CREATIVE LTD
TfGM,Transport,Concessionary Reimbursement,27/10/2016,1900050297,"4,176.00",KINGSWAY CARS HAZELBASE LTD
TfGM,Transport,Financial and Commercial Support Services,27/10/2016,5100101904,"20,000.00",KPMG
TfGM,Transport,Property Support Services,27/10/2016,5100101808,"9,695.20",LESLIE ROBERTS AND CO LTD
TfGM,Transport,Other Operational Costs,27/10/2016,5100101770,473.92,LTT VENDING LTD
TfGM,Transport,"Rent, Rates & Service Charges",27/10/2016,1900050223,"5,416.75",M J MAPP
TfGM,Transport,"Rent, Rates & Service Charges",27/10/2016,1900050213,"3,558.79",MANCHESTER CITY COUNCIL
TfGM,Corporate Services,Internal Audit Services,27/10/2016,5100101750,"8,295.00",MAZARS LLP
TfGM,Transport,Capital Costs - Legal Services,27/10/2016,1900050304,"3,000.00",MELLOR & JACKSON SOLICITORS
TfGM,Transport,Property & Equipment Maintenance,27/10/2016,5100101857,"-1,356.25",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,27/10/2016,5100101886,"837,171.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,27/10/2016,5100101917,"-2,745.00",METROLINK RATP DEV LTD
TfGM,Transport,Capital Costs - Legal Services,27/10/2016,5100101825,"2,432.50",MILLS & REEVE
TfGM,Transport,IS Software & Maintenance,27/10/2016,5100101581,"4,200.00",MOBILE SOLUTIONS LTD
TfGM,Transport,Traffic Signal Works,27/10/2016,5100101898,625,MPH INSPECTION SERVICES LTD
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,27/10/2016,1900050245,"45,000.00",MRS C J RUNDLE
TfGM,Transport,Training,27/10/2016,5100101819,836,NORTH WEST EMPLOYERS
TfGM,Transport,Vehicle Repairs & Maintenance,27/10/2016,5100101802,"7,148.50",OPTARE LTD
TfGM,Corporate Services,IS Software & Maintenance,27/10/2016,5100101785,"18,588.39",ORACLE CORPORATION UK LTD
TfGM,Transport,Concessionary Reimbursement,27/10/2016,1900050301,"1,016.00",PARKSHIELD LTD (ABACUS TRAVEL SRVS)
TfGM,Transport,Financial and Commercial Support Services,27/10/2016,5100101782,"12,350.00",PEAK PERFORMANCE PROFESSIONAL CONTR
TfGM,Transport,Capital Costs - Programme and Project Management Services,27/10/2016,5100101717,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - IS Support Services,27/10/2016,5100101971,"2,090.00",PETE SMART
TfGM,Transport,Capital Costs - Substations,27/10/2016,5100101621,"12,091.91",POWER SUPPLY PROJECTS
TfGM,Transport,Capital Costs - Substations,27/10/2016,5100101622,"35,327.62",POWER SUPPLY PROJECTS
TfGM,Transport,Capital Costs - Programme and Project Management Services,27/10/2016,5100101906,"6,352.50",PWS TECHNICAL SERVICES (UK) LIMITED
TfGM,Transport,Concessionary Reimbursement,27/10/2016,1900050238,0,RADIO CABS T/A ECO TRAVEL
TfGM,Corporate Services,Temporary Vacancy Cover,27/10/2016,5100101653,701.63,Robert Walters Plc
TfGM,Transport,Smart Ticketing,27/10/2016,5100101654,"2,340.00",Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,27/10/2016,5100101655,"2,145.00",Robert Walters Plc
TfGM,Transport,Smart Ticketing,27/10/2016,5100101656,"2,250.00",Robert Walters Plc
TfGM,Transport,Business Case Development,27/10/2016,5100101659,"2,385.00",Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,27/10/2016,5100101660,768.86,Robert Walters Plc
TfGM,Transport,Capital Costs - Programme and Project Management Services,27/10/2016,5100101662,"2,310.75",Robert Walters Plc
TfGM,Transport,Capital Costs - Programme and Project Management Services,27/10/2016,5100101663,"2,310.75",Robert Walters Plc
TfGM,Transport,Capital Costs - Programme and Project Management Services,27/10/2016,5100101664,"2,310.75",Robert Walters Plc
TfGM,Transport,Capital Costs - Programme and Project Management Services,27/10/2016,5100101665,"2,310.75",Robert Walters Plc
TfGM,Transport,Capital Costs - Programme and Project Management Services,27/10/2016,5100101666,"1,848.60",Robert Walters Plc
TfGM,Transport,Capital Costs - Programme and Project Management Services,27/10/2016,5100101667,"2,310.75",Robert Walters Plc
TfGM,Transport,Capital Costs - Programme and Project Management Services,27/10/2016,5100101668,"2,310.75",Robert Walters Plc
TfGM,Transport,Capital Costs - Programme and Project Management Services,27/10/2016,5100101669,"2,310.75",Robert Walters Plc
TfGM,Transport,Capital Costs - Programme and Project Management Services,27/10/2016,5100101670,"2,310.75",Robert Walters Plc
TfGM,Transport,IS Support Services,27/10/2016,5100101572,825,RULLION ENGINEERING LTD
TfGM,Transport,Business Case Development,27/10/2016,5100101842,"1,612.50",RULLION ENGINEERING LTD
TfGM,Transport,Business Case Development,27/10/2016,5100101843,"1,612.50",RULLION ENGINEERING LTD
TfGM,Transport,Business Case Development,27/10/2016,5100101844,967.5,RULLION ENGINEERING LTD
TfGM,Transport,Traffic Management and Monitoring Services,27/10/2016,5100101896,"10,726.77",SEP LIMITED
TfGM,Transport,Traffic Signal Works,27/10/2016,5100101944,"37,882.28",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,27/10/2016,5100101945,"48,406.91",SIEMENS PLC
TfGM,Transport,Sustainable Transport Promotion,27/10/2016,5100101866,"1,000.00",SIMPLY CYCLING
TfGM,Transport,Utilities & Energy,27/10/2016,1900050273,"13,394.03",SMARTEST ENERGY
TfGM,Transport,Utilities & Energy,27/10/2016,1900050274,"2,279.09",SMARTEST ENERGY
TfGM,Transport,Utilities & Energy,27/10/2016,1900050275,"2,733.60",SMARTEST ENERGY
TfGM,Transport,Smart Ticketing,27/10/2016,5100101761,"2,310.45",SOPRA STERIA RECRUITMENT LTD
TfGM,Transport,Capital Costs - Project Support Services,27/10/2016,5100101762,"2,401.85",SOPRA STERIA RECRUITMENT LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,27/10/2016,5100100874,-457,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,27/10/2016,5100100876,-902,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,27/10/2016,5100100877,"-49,448.00",THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,27/10/2016,5100100878,"50,000.00",THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,27/10/2016,5100101981,"225,000.00",THALES TRANSPORT & SECURITY LTD
