Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Driver Intervention Course Delivery Costs,20/07/2017,5100111628,"5,600.00",BURY MBC
TfGM,Transport,Print & Media,20/07/2017,5100111777,"6,079.58",CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,20/07/2017,5100112066,"4,434.71",CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,20/07/2017,5100112067,"3,095.39",CARAT MEDIA UK LIMITED
TfGM,Transport,Capital Costs - Other Equipment,20/07/2017,5100112142,"8,802.00",CREATIF ARCHITECTURAL PRODUCTS LTD
TfGM,Corporate Services,Cyclescheme,20/07/2017,5100112145,833.33,CYCLESCHEME LTD
TfGM,Corporate Services,IS Software & Maintenance,20/07/2017,5100111734,"4,150.00",DREAMBANK SYSTEMS LTD
TfGM,Transport,Capital Costs - Smart Ticketing,20/07/2017,5100111716,500.00,EXPERIS LTD
TfGM,Transport,Capital Costs - Smart Ticketing,20/07/2017,5100111720,"10,350.00",EXPERIS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,20/07/2017,5100111722,"2,470.56",EXPERIS LTD
TfGM,Transport,Occupational Health,20/07/2017,5100111619,856.00,HEALTH MANAGEMENT LTD
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,20/07/2017,5100112160,"41,878.40",JSM CONSTRUCTION LTD
TfGM,Corporate Services,IS Support Services,20/07/2017,5100111785,"2,284.40",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,20/07/2017,5100111788,"1,935.00",MORSON INTERNATIONAL
TfGM,Transport,Financial and Commercial Support Services,20/07/2017,5100112026,"64,734.50",MOTT MACDONALD LTD
TfGM,Transport,Financial and Commercial Support Services,20/07/2017,5100112027,"40,285.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,20/07/2017,5100112151,"3,261,207.32",MPACT THALES
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,20/07/2017,5100112152,"85,133.43",NATIONAL GRID PLC
TfGM,Transport,Human Resource Services,20/07/2017,5100112147,"16,799.00",NORTH WEST EMPLOYERS
TfGM,Transport,Property & Equipment Maintenance,20/07/2017,5100112157,"13,868.00",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Vehicle Repairs & Maintenance,20/07/2017,5100111888,957.00,OPTARE LTD
TfGM,Transport,Vehicle Repairs & Maintenance,20/07/2017,5100111889,"5,092.22",OPTARE LTD
TfGM,Transport,Vehicle Repairs & Maintenance,20/07/2017,5100111890,"15,591.06",OPTARE LTD
TfGM,Transport,Vehicle Repairs & Maintenance,20/07/2017,5100111891,"60,970.97",OPTARE LTD
TfGM,Transport,Vehicle Repairs & Maintenance,20/07/2017,5100111892,"3,552.50",OPTARE LTD
TfGM,Transport,Vehicle Repairs & Maintenance,20/07/2017,5100111893,"12,078.50",OPTARE LTD
TfGM,Transport,Vehicle Repairs & Maintenance,20/07/2017,5100111894,"13,883.33",OPTARE LTD
TfGM,Transport,Paper and Printing Consumables,20/07/2017,5100111356,"13,250.03",PARAGON GROUP UK LTD (A/CS REC)
TfGM,Transport,Traffic and Transportation Surveys,20/07/2017,5100111922,590.25,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,20/07/2017,5100111983,"1,044.00",PLUSWORK LTD
TfGM,Transport,Temporary Vacancy Cover,20/07/2017,5100112052,"1,862.84",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,20/07/2017,5100112061,"4,321.76",PLUSWORK LTD
TfGM,Transport,IS Support Services,20/07/2017,5100111935,"(3,200.00)",POINTER LTD
TfGM,Transport,Capital Costs - CCTV Support Services,20/07/2017,5100111936,"3,000.00",POINTER LTD
TfGM,Transport,Capital Costs - CCTV Support Services,20/07/2017,5100111965,"1,500.00",POINTER LTD
TfGM,Transport,Capital Costs - CCTV Support Services,20/07/2017,5100111968,"2,250.00",POINTER LTD
TfGM,Transport,CCTV Support Services,20/07/2017,5100112098,"(2,800.00)",POINTER LTD
TfGM,Transport,Business Case Development,20/07/2017,5100111862,"2,240.00",RULLION ENGINEERING LTD
TfGM,Transport,Telecommunications,20/07/2017,5100111704,"8,070.75",TDC SYSTEMS LTD
TfGM,Transport,Traffic Signal Works,20/07/2017,5100111706,"8,825.75",TDC SYSTEMS LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,20/07/2017,5100112146,"20,204.00",THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,20/07/2017,5100112161,"48,639.15",UNITED UTILITIES WATER PLC
TfGM,Transport,Postage Costs,21/07/2017,1900055189,"2,000.00",FRAMA UK LIMITED
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/07/2017,5100112164,"403,940.89",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/07/2017,5100112165,"250,000.00",MPACT THALES
TfGM,Transport,Capital Costs - Passenger Shelter Costs ,21/07/2017,5100111164,"1,730.40",QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Capital Costs - Passenger Shelter Costs ,21/07/2017,5100111539,640.50,QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Utilities & Energy,21/07/2017,1700037125,"(3,569.78)",SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1700037128,"(1,458.54)",SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055201,486.53,SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055206,607.99,SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055207,478.20,SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055210,456.66,SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055212,"2,562.24",SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055214,"14,085.38",SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055215,"2,142.51",SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055221,"3,028.23",SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055222,"2,301.16",SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055227,"1,928.59",SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055231,"2,001.16",SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055232,537.08,SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055233,"1,261.79",SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055237,688.96,SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055242,"1,257.55",SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055243,785.44,SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055249,"1,738.88",SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055259,458.19,SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055262,551.88,SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055264,"1,836.69",SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055265,"1,204.55",SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055267,695.83,SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055268,684.96,SWALEC
TfGM,Transport,Utilities & Energy,21/07/2017,1900055270,509.92,SWALEC
TfGM,Transport,Capital Costs - Health & Safety Support Services,26/07/2017,5100112220,544.00,AA PROJECTS LTD
TfGM,Transport,Capital Costs - Quantity Surveying Services,26/07/2017,5100112222,"1,000.00",AA PROJECTS LTD
TfGM,Transport,Design Support Services,26/07/2017,5100111822,"7,451.21",AECOM LTD
TfGM,Transport,Vehicle Costs,26/07/2017,1200045167,857.27,ALLSTAR
TfGM,Transport,Property & Equipment Maintenance,26/07/2017,5100112225,"1,081.00",AMEY LG LTD
TfGM,Transport,Financial and Commercial Support Services,26/07/2017,5100111837,"4,322.50",APK2 LIMITED
TfGM,Transport,Financial and Commercial Support Services,26/07/2017,5100111838,"11,732.50",APK2 LIMITED
TfGM,Transport,Financial and Commercial Support Services,26/07/2017,5100111839,"12,350.00",APK2 LIMITED
TfGM,Transport,Exhibitions and Conferences,26/07/2017,5100111927,896.67,BOURNEMOUTH CONVENTION BUREAU LTD
TfGM,Transport,Exhibitions and Conferences,26/07/2017,5100111928,875.00,BOURNEMOUTH CONVENTION BUREAU LTD
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,26/07/2017,5100112282,"(390,127.60)",BT OPENREACH (SALFORD)
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,26/07/2017,5100112283,"(679,155.28)",BT OPENREACH (SALFORD)
TfGM,Transport,Property & Equipment Maintenance,26/07/2017,5100112232,760.00,CARILLION SERVICES LTD
TfGM,Transport,Property & Equipment Maintenance,26/07/2017,5100112233,"1,200.00",CARILLION SERVICES LTD
TfGM,Transport,Capital Costs - Project Management Services,26/07/2017,5100111823,"1,772.40",CDI ANDERSELITE LTD
TfGM,Transport,Property & Equipment Maintenance,26/07/2017,5100111650,699.50,DORMA UK LTD
TfGM,Transport,Print & Media,26/07/2017,5100111311,"3,610.00",DYNAMIC INITIATIVES LTD
TfGM,Transport,Property & Equipment Maintenance,26/07/2017,5100108325,"4,980.99",FES FM LTD
TfGM,Transport,Professional Services,26/07/2017,5100111698,"14,828.98",HALCROW GROUP LTD
TfGM,Transport,Capital Costs - Utility & Service Connection Costs,26/07/2017,5100111657,"1,977.69",JONES LIGHTING
TfGM,Transport,Traffic Signal Works,26/07/2017,5100112071,816.49,JONES LIGHTING
TfGM,Transport,Traffic Signal Works,26/07/2017,5100112072,539.83,JONES LIGHTING
TfGM,Transport,Street Furniture Equipment,26/07/2017,5100112073,539.83,JONES LIGHTING
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,26/07/2017,5100112218,"119,100.90",JSM CONSTRUCTION LTD
TfGM,Corporate Services,Procurement Services,26/07/2017,5100112206,"11,550.00",JULIAN BENSON ASSOCIATES LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,26/07/2017,5100112062,"206,591.84",KIER CONSTRUCTION - NORTHERN
TfGM,Transport,Capital Costs - Quantity Surveying Services,26/07/2017,5100112181,"2,458.75",LONG O DONNELL ASSOCIATES LTD
TfGM,Transport,"Rent, Rates & Service Charges",26/07/2017,1900055327,"49,873.52",MANCHESTER CITY COUNCIL
TfGM,Transport,Capital Costs - Vehicle Costs,26/07/2017,5100111916,609.84,MANCHESTER CITY COUNCIL
TfGM,Transport,Business Case Development,26/07/2017,5100112240,"8,000.00",MARK MUNDAY ASSOCIATES
TfGM,Transport,Business Case Development,26/07/2017,5100112241,"7,200.00",MARK MUNDAY ASSOCIATES
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/07/2017,5100111871,"2,062.50",MATCHTECH GROUP PLC
TfGM,Transport,Capital Costs - Programme and Project Management Services,26/07/2017,5100111872,"1,856.25",MATCHTECH GROUP PLC
TfGM,Transport,Property & Equipment Maintenance,26/07/2017,5100110889,676.27,METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,26/07/2017,5100110967,"1,340.00",METROLINK RATP DEV LTD
TfGM,Transport,IS Support & Maintenance,26/07/2017,5100110933,"24,608.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Substations,26/07/2017,5100111986,"31,097.06",POWER SUPPLY PROJECTS
TfGM,Transport,Capital Costs - Substations,26/07/2017,5100111987,"222,528.34",POWER SUPPLY PROJECTS
TfGM,Transport,Capital Costs - Passenger Shelter Costs ,26/07/2017,5100111712,"2,698.29",QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Capital Costs - Passenger Shelter Costs ,26/07/2017,5100112216,(640.50),QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Capital Costs - Smart Ticketing,26/07/2017,5100111800,"2,340.00",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,26/07/2017,5100111802,"1,872.00",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,26/07/2017,5100111803,"1,350.00",ROBERT WALTERS PLC
TfGM,Transport,Engineering Support Services,26/07/2017,5100111804,"1,590.00",ROBERT WALTERS PLC
TfGM,Transport,Temporary Vacancy Cover,26/07/2017,5100111805,768.86,ROBERT WALTERS PLC
TfGM,Corporate Services,Insurance,26/07/2017,1900055321,"10,676.90",ROBERTS JACKSON SOLICITORS - OFFICE
TfGM,Transport,Utilities & Energy,26/07/2017,1900055318,"1,075.00",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,26/07/2017,5100111904,"20,648.08",SIEMENS PLC
TfGM,Transport,Capital Costs - Engineering Support Services,26/07/2017,5100111153,"5,245.00",SOLARIS TECHNOLOGIES LTD
TfGM,Transport,Maintenance Engineering & Asset Management,26/07/2017,5100111810,"7,880.00",SOLUTIONSPT LIMITED
TfGM,Transport,Supported Bus Services,26/07/2017,1900055182,"28,723.32",STOTTS TOURS
TfGM,Transport,Utilities & Energy,26/07/2017,1900055336,"2,716.10",SWALEC
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,26/07/2017,5100112249,"7,257.00",THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,26/07/2017,5100112250,"6,639.00",THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,26/07/2017,5100112251,"19,740.00",THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Property & Equipment Maintenance,26/07/2017,5100111363,460.00,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,26/07/2017,5100112226,"11,507.06",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,26/07/2017,5100112227,"11,507.06",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,26/07/2017,5100112269,"3,999.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,26/07/2017,5100112270,"3,999.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,26/07/2017,5100112271,"2,329.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,26/07/2017,5100112272,"3,999.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,26/07/2017,5100112273,"3,265.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,26/07/2017,5100112274,"3,999.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,26/07/2017,5100112275,"3,999.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,26/07/2017,5100112276,"2,329.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,26/07/2017,5100112277,"2,329.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,26/07/2017,5100112278,"11,507.06",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Capital Costs - Quantity Surveying Services,26/07/2017,5100111670,"1,875.00",TURNER & TOWNSEND PROJECT MANAGEMEN
TfGM,Transport,Utilities & Energy,26/07/2017,1900055322,943.79,United Utilities Water PLC
TfGM,Transport,Business Case Development,26/07/2017,5100111812,"3,000.00",VEXTRIX MANAGEMENT LIMITED
TfGM,Transport,Utilities & Energy,26/07/2017,1900055320,743.15,WATERPLUS LTD
TfGM,Transport,Capital Costs - Legal Services,27/07/2017,1900055347,"1,125.00",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,27/07/2017,1900055348,"9,317.00",DLA PIPER UK LLP
TfGM,Transport,Utilities & Energy,27/07/2017,1900055340,629.07,OPUS ENERGY
TfGM,Transport,Utilities & Energy,27/07/2017,1900055341,630.17,OPUS ENERGY
TfGM,Transport,Supported Bus Services,27/07/2017,1900055410,"6,661.50",WIGAN COMMUNITY TRANSPORT
TfGM,Transport,Concessionary Reimbursement,27/07/2017,1900055411,922.00,WIGAN COMMUNITY TRANSPORT
TfGM,Transport,Project Management Services,28/07/2017,5100111686,"6,980.00",AECOM LTD
TfGM,Transport,Capital Costs - IS Support Services,28/07/2017,5100111396,"18,500.00",APPLIED CARD TECHNOLOGIES
TfGM,Corporate Services,Legal Services,28/07/2017,5100109988,"1,578.00",BIRCHAM DYSON BELL
TfGM,Transport,Driver Intervention Course Delivery Costs,28/07/2017,5100112288,"2,464.00",BOLTON MIDDLEBROOK LEISURE TRUST
TfGM,Transport,Security Services,28/07/2017,5100111341,"2,405.05",CARLISLE SECURITY SERVICES LTD
TfGM,Corporate Services,Employee Reimbursed Costs,28/07/2017,5100112303,"11,272.00",CHILDCARE VOUCHERS LTD
TfGM,Corporate Services,Employee Reimbursed Costs,28/07/2017,5100112304,552.33,CHILDCARE VOUCHERS LTD
TfGM,Transport,Property & Equipment Maintenance,28/07/2017,5100111701,"4,111.80",FES FM LTD
TfGM,Transport,Property & Equipment Maintenance,28/07/2017,5100111702,"22,240.13",FES FM LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/07/2017,5100110872,"1,646.84",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/07/2017,5100111086,"1,646.84",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/07/2017,5100111248,"1,646.84",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/07/2017,5100111491,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/07/2017,5100111859,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/07/2017,5100112135,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Corporate Services,IS Software & Maintenance,28/07/2017,5100111078,"10,000.00",SEC1 LTD
TfGM,Transport,Utilities & Energy,28/07/2017,1900055416,"53,026.66",SWALEC
TfGM,Transport,Utilities & Energy,28/07/2017,1900055417,579.49,SWALEC
TfGM,Transport,Property & Equipment Maintenance,28/07/2017,5100111630,"12,452.38",SWIFT FIRE & SECURITY GROUP PLC
TfGM,Transport,Property & Equipment Maintenance,28/07/2017,5100111943,"(11,999.77)",SWIFT FIRE & SECURITY GROUP PLC
TfGM,Transport,Cleaning,28/07/2017,5100111525,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,28/07/2017,5100112290,"663,288.21",UNITED UTILITIES WATER PLC
TfGM,Transport,Telecommunications,28/07/2017,5100112292,900.29,VODAFONE CONNECT LTD
TfGM,Transport,Metrolink Operating Costs,31/07/2017,5100112195,"849,754.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,31/07/2017,5100112196,"841,379.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,31/07/2017,5100112198,"851,124.00",METROLINK RATP DEV LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,01/08/2017,5100112352,"5,946.00",THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,01/08/2017,5100112353,"25,609.00",THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,01/08/2017,5100112354,"6,872.00",THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Quantity Surveying Services,02/08/2017,5100112221,996.00,AA PROJECTS LTD
TfGM,Transport,Secondment,02/08/2017,5100112102,"7,076.20",AECOM LTD
TfGM,Transport,Vehicle Costs,02/08/2017,1200045414,547.87,ALLSTAR
TfGM,Transport,Capital Costs - Signage Costs,02/08/2017,5100103692,"9,750.00",ASTRA SIGNS LTD
TfGM,Transport,Print & Media,02/08/2017,5100111548,"(5,750.00)",ASTRA SIGNS LTD
TfGM,Transport,Capital Costs - Signage Costs,02/08/2017,5100111728,"(4,875.00)",ASTRA SIGNS LTD
TfGM,Transport,Print & Media,02/08/2017,5100112112,970.00,ASTRA SIGNS LTD
TfGM,Transport,Environmental & Ecological Support Services,02/08/2017,5100112031,900.00,ATKINS CONSULTANTS LTD
TfGM,Transport,Architectural Services,02/08/2017,5100112376,"7,500.00",BENNETTS ASSOCIATES
TfGM,Transport,Paper and Printing Consumables,02/08/2017,5100112175,525.00,BLUETREE DESIGN AND PRINT LTD
TfGM,Transport,Concessionary Reimbursement,02/08/2017,1900055445,"1,129.00",BULLITT CARS
TfGM,Transport,Print & Media,02/08/2017,5100112007,"1,019.18",CARAT MEDIA UK LIMITED
TfGM,Transport,Print & Media,02/08/2017,5100112008,"5,521.09",CARAT MEDIA UK LIMITED
TfGM,Transport,Capital Costs - Print & Media,02/08/2017,5100112176,"14,750.00",CARAT MEDIA UK LIMITED
TfGM,Transport,Paper and Printing Consumables,02/08/2017,5100112236,672.00,CHAPEL PRESS LTD
TfGM,Transport,Capital Costs - Print & Media,02/08/2017,5100112238,647.00,CHAPEL PRESS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,02/08/2017,5100112333,875.20,CPC TRAINING PROVIDER LTD
TfGM,Transport,Concessionary Reimbursement,02/08/2017,1900055441,"1,013.00",CRESTA CAR HIRE
TfGM,Transport,Capital Costs - Legal Services,02/08/2017,1900055428,"1,000.00",EVERSHEDS LLP
TfGM,Transport,Capital Costs - Legal Services,02/08/2017,1900055429,552.00,EVERSHEDS LLP
TfGM,Transport,Capital Costs - Legal Services,02/08/2017,1900055430,"1,410.00",EVERSHEDS LLP
TfGM,Transport,Security Services,02/08/2017,5100112340,"1,770.26",G4S FINANCE SHARED SERVICE CENTRE
TfGM,Transport,Traffic and Transportation Surveys,02/08/2017,5100111511,"1,421.00",INTELLIGENT DATA COLLECTION LTD
TfGM,Transport,Capital Costs - Computer and Communications Equipment,02/08/2017,5100112103,"3,557.00",INTERCONNECT NETWORK SYSTEMS LTD
TfGM,Corporate Services,Insurance,02/08/2017,5100112330,"1,175.98",LOCKTON COMPANIES LLP
TfGM,Transport,Other Operational Costs,02/08/2017,5100112331,440.31,LTT VENDING LTD
TfGM,Transport,Other Operational Costs,02/08/2017,5100112339,516.35,LTT VENDING LTD
TfGM,Transport,Print & Media,02/08/2017,5100112341,645.33,M ABRAM
TfGM,Transport,Concessionary Reimbursement,02/08/2017,1900055440,"1,796.00",METRO TAXIS LTD
TfGM,Transport,Print & Media,02/08/2017,5100106376,"1,020.00",METROLINK RATP DEV LTD
TfGM,Transport,Print & Media,02/08/2017,5100108179,980.00,METROLINK RATP DEV LTD
TfGM,Transport,Print & Media,02/08/2017,5100109015,888.00,METROLINK RATP DEV LTD
TfGM,Transport,Print & Media,02/08/2017,5100109222,"1,240.00",METROLINK RATP DEV LTD
TfGM,Transport,Print & Media,02/08/2017,5100110938,"1,185.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,02/08/2017,5100111678,"7,640.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,02/08/2017,5100111679,"6,500.00",METROLINK RATP DEV LTD
TfGM,Transport,Print & Media,02/08/2017,5100111682,"1,137.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,02/08/2017,5100111819,"82,575.00",METROLINK RATP DEV LTD
TfGM,Transport,Property & Equipment Maintenance,02/08/2017,5100112002,"7,600.00",METROLINK RATP DEV LTD
TfGM,Corporate Services,IS Support Services,02/08/2017,5100111745,"5,616.00",MORSON INTERNATIONAL
TfGM,Corporate Services,IS Support Services,02/08/2017,5100111787,"4,680.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,02/08/2017,5100112104,"1,935.00",MORSON INTERNATIONAL
TfGM,Corporate Services,IS Support Services,02/08/2017,5100112106,"2,808.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Engineering Support Services,02/08/2017,5100112325,"6,060.00",MOTT MACDONALD LTD
TfGM,Transport,Mechanical & Engeneering Feasibility Support,02/08/2017,5100112328,594.00,MOTT MACDONALD LTD
TfGM,Transport,Concessionary Reimbursement,02/08/2017,1900055434,645.00,NEW RADIO CARS
TfGM,Transport,Print & Media,02/08/2017,5100112348,"1,710.00",ORION SECURE PRINT SYSTEMS
TfGM,Transport,Print & Media,02/08/2017,5100112349,"1,911.96",ORION SECURE PRINT SYSTEMS
TfGM,Transport,Capital Costs - Legal Services,02/08/2017,1900055420,"2,025.00",PEEL SOUTH EAST LTD
TfGM,Transport,Capital Costs - Smart Ticketing,02/08/2017,5100112091,"1,600.00",PRACTICUS LIMITED
TfGM,Transport,Smart Ticketing,02/08/2017,5100112092,"2,500.00",PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Smart Ticketing,02/08/2017,5100112093,"2,250.00",PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,02/08/2017,5100112094,"1,842.50",PRACTICUS LIMITED
TfGM,Transport,Property & Equipment Maintenance,02/08/2017,5100112210,"11,928.50",REDSPEED INTERNATIONAL LTD
TfGM,Transport,Print & Media,02/08/2017,5100112255,"3,500.00",REPUTATION NORTH LTD
TfGM,Corporate Services,Temporary Vacancy Cover,02/08/2017,5100111660,701.63,ROBERT WALTERS PLC
TfGM,Transport,Business Case Development,02/08/2017,5100112139,"1,344.00",RULLION ENGINEERING LTD
TfGM,Transport,Metrolink Operating Costs,02/08/2017,5100108823,"15,715.65",SCHEIDT & BACHMANN GMBH
TfGM,Transport,Metrolink Operating Costs,02/08/2017,5100111833,"23,062.70",SCHEIDT & BACHMANN GMBH
TfGM,Transport,Metrolink Operating Costs,02/08/2017,5100111863,"107,819.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,Metrolink Operating Costs,02/08/2017,5100111864,"12,656.82",SCHEIDT & BACHMANN GMBH
TfGM,Transport,Traffic Signal Works,02/08/2017,5100112350,"42,613.03",SIEMENS PLC
TfGM,Corporate Services,Procurement Services,02/08/2017,5100112351,"12,390.00",SIMPLY UMBRELLA SERVICES LIMITED
TfGM,Transport,Vehicle Repairs & Maintenance,02/08/2017,5100111881,838.77,STAGECOACH SERVICES LTD
TfGM,Transport,Supported Bus Services,02/08/2017,1900055484,"22,000.00",STOTTS TOURS
TfGM,Transport,Traffic Signal Works,02/08/2017,5100112101,"1,400.00",TDC SYSTEMS LTD
TfGM,Transport,Cycle Training Scheme,02/08/2017,5100112327,"2,125.00",THE URBAN CYCLE CENTRE CIC
TfGM,Corporate Services,Computer and Communications Equipment,02/08/2017,5100112039,"3,931.00",TOTAL COMPUTERS LTD
TfGM,Transport,Energy Management Services,02/08/2017,5100111058,"2,675.00",TXM RECRUIT LIMITED
TfGM,Transport,Energy Management Services,02/08/2017,5100111059,"2,675.00",TXM RECRUIT LIMITED
TfGM,Transport,Energy Management Services,02/08/2017,5100111202,"2,675.00",TXM RECRUIT LIMITED
TfGM,Transport,Energy Management Services,02/08/2017,5100111990,"2,675.00",TXM RECRUIT LIMITED
TfGM,Transport,Energy Management Services,02/08/2017,5100111991,"1,605.00",TXM RECRUIT LIMITED
TfGM,Transport,Energy Management Services,02/08/2017,5100111992,"2,675.00",TXM RECRUIT LIMITED
TfGM,Transport,Property & Equipment Maintenance,02/08/2017,5100112111,698.00,UNIPAR SERVICES
TfGM,Transport,Capital Costs - Project Support Services,02/08/2017,5100112141,"127,080.87",VINCI CONSTRUCTION UK LTD
TfGM,Transport,Property & Equipment Maintenance,02/08/2017,5100112375,"1,450.42",VIX TECHNOLOGY LTD
TfGM,Transport,Project Management Services,02/08/2017,5100112013,"11,479.42",WSP UK LTD
TfGM,Transport,Supported Bus Services,03/08/2017,1900055494,"24,000.00",MANCHESTER COMMUNITY TRANSPORT
